"id","group","name","type","kanji.name","kana.name","lat.d","lat.m","lon.d","lon.m","height","rem1","rem2","rem3","rem4","rem5"
753,74,"Torigatayama","a1","鳥形山","トリガタヤマ",33,28.8,133,5,835,"","","",NA,NA
754,74,"Funato","a1","船戸","フナト",33,25,133,5.3,428,"","","",NA,NA
755,74,"Aki","a1","安芸","アキ",33,29.3,133,56,6,"","","",NA,NA
756,74,"Susaki","a1","須崎","スサキ",33,23.1,133,16.6,4,"","","",NA,NA
757,74,"Sakihama","a1","佐喜浜","サキハマ",33,23.6,134,12.3,12,"","","",NA,NA
758,74,"Kubokawa","a1","窪川","クボカワ",33,12.4,133,7.7,205,"","","",NA,NA
47899,74,"Murotomisaki","s1","室戸岬","ムロトミサキ",33,15.1,134,10.6,185,"","","",NA,NA
760,74,"Dougamori","a1","堂ケ森","ドウガモリ",33,9.5,132,52.6,857,"","","",NA,NA
761,74,"Taishou","a1","大正","タイショウ",33,11.6,132,58.3,150,"","","",NA,NA
47897,74,"Sukumo","s1","宿毛","スクモ",32,55.2,132,41.7,2.2,"","","",NA,NA
763,74,"Nakamura","a1","中村","ナカムラ",32,59.4,132,55.2,8,"","","",NA,NA
47898,74,"Shimizu","s1","清水","シミズ",32,43.3,133,0.6,31,"1938年7月12日までの地点名「足摺」","","",NA,NA
921,74,"Yusuhara","a1","梼原","ユスハラ",33,23.4,132,55.3,415,"","","",NA,NA
955,74,"Tano","a1","田野","タノ",33,25.6,134,0.4,17,"","","",NA,NA
1179,74,"Ikegawa","a1","池川","イケガワ",33,36.5,133,10.1,150,"","","",NA,NA
1229,74,"Oodochi","a1","大栃","オオドチ",33,41.9,133,52.5,210,"","","",NA,NA
1233,74,"Saga","a1","佐賀","サガ",33,4.7,133,6.1,3,"","","",NA,NA
1235,74,"Ekawasaki","a1","江川崎","エカワサキ",33,10.2,132,47.5,72,"","","",NA,NA
1249,74,"Gomen","a1","後免","ゴメン",33,35.4,133,38.6,12,"","","",NA,NA
1281,74,"Yanase","a1","魚梁瀬","ヤナセ",33,36.9,134,6.5,450,"","","",NA,NA
1351,74,"Hongawa","a1","本川","ホンガワ",33,45.9,133,20.3,550,"","","",NA,NA
1476,74,"Nankokunisshou","a1","南国日章","ナンコクニッショウ",33,32.7,133,40.1,9,"","","",NA,NA
1556,74,"Misaki","a1","三崎","ミサキ",32,47.7,132,52.3,9,"","","",NA,NA
765,81,"Susa","a1","須佐","スサ",34,36.9,131,37.4,50,"","","",NA,NA
47754,81,"Hagi","s1","萩","ハギ",34,24.6,131,24.3,2.2,"","","",NA,NA
767,81,"Tokusa","a1","徳佐","トクサ",34,23.9,131,43.5,310,"","","",NA,NA
768,81,"Nabesagetouge","a1","鍋提峠","ナベサゲトウゲ",34,15.9,131,5.7,400,"","","",NA,NA
769,81,"Akiyoshidai","a1","秋吉台","アキヨシダイ",34,14.1,131,18.4,240,"","","",NA,NA
770,81,"Setobara","a1","瀬戸原","セトバラ",34,12.9,131,34.9,338,"","","",NA,NA
771,81,"Hirose","a1","広瀬","ヒロセ",34,15.7,131,57.1,97,"","","",NA,NA
772,81,"Toyota","a1","豊田","トヨタ",34,11.2,131,4.6,40,"2005年2月28日までの地点名「西市」","","",NA,NA
773,81,"Sakurayama","a1","桜山","サクラヤマ",34,8.9,131,13.1,451,"","","",NA,NA
47784,81,"Yamaguchi","s1","山口","ヤマグチ",34,9.7,131,27.7,18.1,"","","",NA,NA
775,81,"Houfu","a1","防府","ホウフ",34,2.4,131,32,4,"","","",NA,NA
776,81,"Kudamatsu","a1","下松","クダマツ",34,1.2,131,52.4,52,"","","",NA,NA
47762,81,"Shimonoseki","s1","下関","シモノセキ",33,56.9,130,55.5,3.3,"","","",NA,NA
778,81,"Ube","a1","宇部","ウベ",33,55.8,131,16.7,5,"","","",NA,NA
779,81,"Agenoshou","a1","安下庄","アゲノショウ",33,54.2,132,17.6,5,"","","",NA,NA
913,81,"Kuga","a1","玖珂","クガ",34,5.7,132,4.5,68,"","","",NA,NA
939,81,"Yuya","a1","油谷","ユヤ",34,22.2,131,3.3,20,"","","",NA,NA
940,81,"Iwakuni","a1","岩国","イワクニ",34,9.3,132,10.7,41,"","","",NA,NA
941,81,"Shuutou","a1","周東","シュウトウ",34,5.3,132,2.7,45,"","","",NA,NA
942,81,"Yanai","a1","柳井","ヤナイ",33,57.5,132,6.8,3,"","","",NA,NA
1100,81,"Rakanzan","a1","羅漢山","ラカンザン",34,21,132,3.8,945,"","","",NA,NA
1101,81,"Naganoyama","a1","長野山","ナガノヤマ",34,16.7,131,52.9,970,"","","",NA,NA
1261,81,"Wada","a1","和田","ワダ",34,8.9,131,44.1,140,"","","",NA,NA
1367,81,"Shinobu","a1","篠生","シノブ",34,18.2,131,34.6,205,"","","",NA,NA
1614,81,"Kano","a1","鹿野","カノ",34,13.5,131,48.9,368,"","","",NA,NA
1620,81,"Higashiatsu","a1","東厚保","ヒガシアツ",34,7.1,131,10.9,56,"","","",NA,NA
780,82,"Yahata","a1","八幡","ヤハタ",33,51.1,130,44.6,20,"","","",NA,NA
781,82,"Kokura","a1","小倉","コクラ",33,50.1,130,56.8,3,"","","",NA,NA
782,82,"Yukuhashi","a1","行橋","ユクハシ",33,42.8,130,58.5,9,"","","",NA,NA
783,82,"Sasaguri","a1","篠栗","ササグリ",33,38.3,130,32.7,376,"","","",NA,NA
47809,82,"Iizuka","s1","飯塚","イイヅカ",33,39.1,130,41.6,37.1,"","","",NA,NA
785,82,"Maebaru","a1","前原","マエバル",33,33.6,130,11.4,5,"","","",NA,NA
47807,82,"Fukuoka","s1","福岡","フクオカ",33,34.9,130,22.5,2.5,"","","",NA,NA
787,82,"Kusenbuyama","a1","九千部山","クセンブヤマ",33,25,130,26.7,852,"","","",NA,NA
788,82,"Asakura","a1","朝倉","アサクラ",33,24.3,130,41.7,36,"2006年5月31日までの地点名「甘木」","","",NA,NA
789,82,"Hikosan","a1","英彦山","ヒコサン",33,29.3,130,55.4,823,"","","",NA,NA
790,82,"Kurume","a1","久留米","クルメ",33,18.2,130,29.6,7,"","","",NA,NA
791,82,"Minousan","a1","耳納山","ミノウサン",33,17.5,130,37.5,607,"","","",NA,NA
792,82,"Kurogi","a1","黒木","クロギ",33,13.5,130,38.7,144,"","","",NA,NA
793,82,"Oomuta","a1","大牟田","オオムタ",33,0.4,130,28,40,"","","",NA,NA
943,82,"Munakata","a1","宗像","ムナカタ",33,48.5,130,32.3,7,"","","",NA,NA
944,82,"Kagumeyoshi","a1","頂吉","カグメヨシ",33,44.5,130,50.6,180,"","","",NA,NA
945,82,"Yanagawa","a1","柳川","ヤナガワ",33,9.6,130,24.2,7,"","","",NA,NA
1046,82,"Soeda","a1","添田","ソエダ",33,33.5,130,51.3,92,"","","",NA,NA
1141,82,"Dazaifu","a1","太宰府","ダザイフ",33,29.8,130,29.4,52,"","","",NA,NA
1477,82,"Hakata","a1","博多","ハカタ",33,35,130,27.1,9,"","","",NA,NA
1527,82,"Sone","a1","曽根","ソネ",33,50.1,130,56.8,3,"","","",NA,NA
1590,82,"Kuukoukitamachi","a1","空港北町","クウコウキタマチ",33,50.7,131,2.1,7,"","","",NA,NA
1611,82,"Sawarawakiyama","a1","早良脇山","サワラワキヤマ",33,29.3,130,21.2,83,"","","",NA,NA
1637,82,"Higashitani","a1","東谷","ヒガシタニ",33,46.7,130,51.9,55,"","","",NA,NA
1657,82,"Oronoshima","a1","小呂島","オロノシマ",33,51.8,130,2.1,49,"","","",NA,NA
794,83,"Nakatsu","a1","中津","ナカツ",33,35.2,131,14.7,12,"","","",NA,NA
795,83,"Bungotakada","a1","豊後高田","ブンゴタカダ",33,34.2,131,26,5,"","","",NA,NA
796,83,"Musashi","a1","武蔵","ムサシ",33,28.7,131,44.2,5,"","","",NA,NA
797,83,"Fushiki","a1","伏木","フシキ",33,22.5,130,58.9,420,"","","",NA,NA
47814,83,"Hita","s1","日田","ヒタ",33,19.3,130,55.7,82.9,"","","",NA,NA
799,83,"Yufuin","a1","湯布院","ユフイン",33,15.2,131,20.8,435,"","","",NA,NA
47815,83,"Ooita","s1","大分","オオイタ",33,14.1,131,37.1,4.6,"","","",NA,NA
801,83,"Saganoseki","a1","佐賀関","サガノセキ",33,14.9,131,51.9,1,"","","",NA,NA
802,83,"Shakadake","a1","釈迦岳","シャカダケ",33,11.3,130,53.5,1200,"","","",NA,NA
803,83,"Yunohira","a1","湯平","ユノヒラ",33,11.1,131,19.9,805,"","","",NA,NA
804,83,"Nukumi","a1","温見","ヌクミ",33,4.5,131,25.8,591,"","","",NA,NA
805,83,"Inukai","a1","犬飼","イヌカイ",33,3.9,131,37.9,100,"","","",NA,NA
806,83,"Taketa","a1","竹田","タケタ",32,58.4,131,23.9,261,"","","",NA,NA
807,83,"Izuruha","a1","出羽","イズルハ",32,58.1,131,40.1,473,"","","",NA,NA
808,83,"Saiki","a1","佐伯","サイキ",32,57,131,54.1,2,"","","",NA,NA
809,83,"Kuraki","a1","倉木","クラキ",32,53.7,131,23.7,483,"","","",NA,NA
810,83,"Kamae","a1","蒲江","カマエ",32,47.7,131,55.4,2,"","","",NA,NA
931,83,"Innai","a1","院内","インナイ",33,25.2,131,19,90,"","","",NA,NA
932,83,"Kusu","a1","玖珠","クス",33,17.5,131,9.3,331,"1977年2月21日までの地点名「豊後玖珠」","","",NA,NA
933,83,"Usuki","a1","臼杵","ウスキ",33,7.9,131,47.8,30,"","","",NA,NA
979,83,"Yabakei","a1","耶馬渓","ヤバケイ",33,26.7,131,6.9,100,"","","",NA,NA
1137,83,"Kunimi","a1","国見","クニミ",33,40.5,131,35.4,14,"","","",NA,NA
1142,83,"Ume","a1","宇目","ウメ",32,50.7,131,40.5,200,"","","",NA,NA
1157,83,"Beppu","a1","別府","ベップ",33,21,131,28.5,263,"","","",NA,NA
1237,83,"Kitsuki","a1","杵築","キツキ",33,25,131,35.8,5,"","","",NA,NA
1554,83,"Tsubakigahana","a1","椿ヶ鼻","ツバキガハナ",33,11.4,130,54.9,843,"","","",NA,NA
811,84,"Sasuna","a1","佐須奈","サスナ",34,38.4,129,24,5,"","","",NA,NA
47800,84,"Izuhara","s1","厳原","イヅハラ",34,11.8,129,17.5,3.7,"","","",NA,NA
47805,84,"Hirado","s1","平戸","ヒラド",33,21.6,129,33,57.8,"","","",NA,NA
814,84,"Matsuura","a1","松浦","マツウラ",33,20.5,129,42.7,14,"","","",NA,NA
815,84,"Kunimiyama","a1","国見山","クニミヤマ",33,14.1,129,48.8,769,"","","",NA,NA
47812,84,"Sasebo","s1","佐世保","サセボ",33,9.5,129,43.6,3.9,"","","",NA,NA
817,84,"Ooseto","a1","大瀬戸","オオセト",32,56.9,129,37.9,43,"","","",NA,NA
818,84,"Nagauradake","a1","長浦岳","ナガウラダケ",32,54.5,129,44.3,510,"","","",NA,NA
819,84,"Gokaharadake","a1","五家原岳","ゴカハラダケ",32,56.5,130,4.6,776,"","","",NA,NA
820,84,"Isahaya","a1","諫早","イサハヤ",32,50.6,130,1.5,15,"","","",NA,NA
47817,84,"Nagasaki","s1","長崎","ナガサキ",32,44,129,52,26.9,"","","",NA,NA
47818,84,"Unzendake","s1","雲仙岳","ウンゼンダケ",32,44.2,130,15.7,677.5,"","","",NA,NA
47843,84,"Fukue","s1","福江","フクエ",32,41.6,128,49.6,25.1,"","","",NA,NA
922,84,"Kuchinotsu","a1","口之津","クチノツ",32,36.7,130,11.6,13,"","","",NA,NA
962,84,"Shimabara","a1","島原","シマバラ",32,44.5,130,22.5,6,"","","",NA,NA
1080,84,"Arikawa","a1","有川","アリカワ",32,58.9,129,7.1,11,"","","",NA,NA
1084,84,"Oomura","a1","大村","オオムラ",32,55,129,54.8,3,"","","",NA,NA
1138,84,"Arikawa","a1","有川","アリカワ",32,58.9,129,7.1,11,"1999年12月21日までの地点名「上五島」","","",NA,NA
1144,84,"Ashibe","a1","芦辺","アシベ",33,48,129,43.3,97,"","","",NA,NA
1441,84,"Nomozaki","a1","野母崎","ノモザキ",32,34.7,129,44.4,190,"","","",NA,NA
1442,84,"Fukae","a1","深江","フカエ",32,43.6,130,18.9,200,"","","",NA,NA
1446,84,"Fugendake","a1","普賢岳","フゲンダケ",32,45,130,17.1,1100,"","","",NA,NA
1451,84,"Hyakkadai","a1","百花台","ヒャッカダイ",32,49.2,130,17.5,210,"","","",NA,NA
1452,84,"Chijiwa","a1","千々石","チヂワ",32,47.2,130,11.9,20,"","","",NA,NA
1453,84,"Waniura","a1","鰐浦","ワニウラ",34,41.9,129,26.7,63,"","","",NA,NA
1478,84,"Ishida","a1","石田","イシダ",33,44.9,129,47.1,12,"","","",NA,NA
1479,84,"Kamioozu","a1","上大津","カミオオヅ",32,39.9,128,49.9,77,"","","",NA,NA
1535,84,"Ojika","a1","小値賀","オヂカ",33,11.4,129,5.4,8,"","","",NA,NA
1536,84,"Kashiragashima","a1","頭ヶ島","カシラガシマ",33,0.8,129,11.5,80,"","","",NA,NA
1538,84,"Mitsushima","a1","美津島","ミツシマ",34,17.1,129,19.8,63,"","","",NA,NA
824,85,"Ezarugi","a1","枝去木","エザルギ",33,29.9,129,53.9,110,"","","",NA,NA
825,85,"Watada","a1","和多田","ワタダ",33,25.5,129,59.1,5,"","","",NA,NA
826,85,"Gongenyama","a1","権現山","ゴンゲンヤマ",33,24,130,14.2,590,"","","",NA,NA
827,85,"Hachimandake","a1","八幡岳","ハチマンダケ",33,16.9,130,1.6,761,"","","",NA,NA
47813,85,"Saga","s1","佐賀","サガ",33,15.9,130,18.3,5.5,"","","",NA,NA
829,85,"Shiroishi","a1","白石","シロイシ",33,11,130,8.9,2,"","","",NA,NA
830,85,"Ureshino","a1","嬉野","ウレシノ",33,7,129,59.7,81,"","","",NA,NA
831,85,"Taradake","a1","多良岳","タラダケ",32,58.3,130,9.3,395,"","","",NA,NA
1075,85,"Imari","a1","伊万里","イマリ",33,16,129,52.7,25,"","","",NA,NA
1480,85,"Kawasoe","a1","川副","カワソエ",33,8.9,130,18.1,2,"","","",NA,NA
1610,85,"Karatsu","a1","唐津","カラツ",33,27.5,129,57.3,23,"","","",NA,NA
1612,85,"Tosu","a1","鳥栖","トス",33,23.1,130,31,25,"","","",NA,NA
1616,85,"Hokuzan","a1","北山","ホクザン",33,24.8,130,13.2,339,"","","",NA,NA
832,86,"Kahoku","a1","鹿北","カホク",33,6.9,130,41.5,119,"","","",NA,NA
833,86,"Minamioguni","a1","南小国","ミナミオグニ",33,6.2,131,4,448,"","","",NA,NA
834,86,"Taimei","a1","岱明","タイメイ",32,54.9,130,30.7,15,"","","",NA,NA
835,86,"Kikuchi","a1","菊池","キクチ",32,56.7,130,46.9,83,"","","",NA,NA
836,86,"Kuradake","a1","鞍岳","クラダケ",32,57,130,55.1,640,"","","",NA,NA
47819,86,"Kumamoto","s1","熊本","クマモト",32,48.8,130,42.4,37.7,"","","",NA,NA
838,86,"Tawarayama","a1","俵山","タワラヤマ",32,51,130,58.6,850,"","","",NA,NA
47821,86,"Asosan","s1","阿蘇山","アソサン",32,52.8,131,4.4,1142.3,"","","",NA,NA
840,86,"Takamori","a1","高森","タカモリ",32,49.3,131,7.5,555,"","","",NA,NA
841,86,"Manotaniyama","a1","間の谷山","マノタニヤマ",32,42.4,130,56.4,640,"","","",NA,NA
842,86,"Kousa","a1","甲佐","コウサ",32,38.7,130,48.6,36,"","","",NA,NA
843,86,"Matsushima","a1","松島","マツシマ",32,30.9,130,26.8,2,"","","",NA,NA
844,86,"Daikinpou","a1","大金峰","ダイキンポウ",32,33.8,130,54.3,1193,"","","",NA,NA
845,86,"Hondo","a1","本渡","ホンド",32,28.1,130,10.8,30,"","","",NA,NA
846,86,"Yatsushiro","a1","八代","ヤツシロ",32,28.4,130,36.4,8,"","","",NA,NA
47824,86,"Hitoyoshi","s1","人吉","ヒトヨシ",32,13,130,45.3,145.8,"","","",NA,NA
47838,86,"Ushibuka","s1","牛深","ウシブカ",32,11.8,130,1.6,3,"","","",NA,NA
850,86,"Ichiriyama","a1","一里山","イチリヤマ",32,12,130,38.4,650,"","","",NA,NA
851,86,"Shiragadake","a1","白髪岳","シラガダケ",32,10.3,130,54.6,925,"","","",NA,NA
923,86,"Mashiki","a1","益城","マシキ",32,50.2,130,51.3,193,"","","",NA,NA
924,86,"Minamata","a1","水俣","ミナマタ",32,12.3,130,24.4,6,"","","",NA,NA
925,86,"Taragi","a1","多良木","タラギ",32,17.7,130,57,210,"","","",NA,NA
926,86,"Ue","a1","上","ウエ",32,13.5,130,54.3,166,"","","",NA,NA
946,86,"Tanoura","a1","田浦","タノウラ",32,21.8,130,30.5,3,"","","",NA,NA
1081,86,"Misumi","a1","三角","ミスミ",32,36.7,130,28.7,60,"","","",NA,NA
1086,86,"Yunomaeyokotani","a1","湯前横谷","ユノマエヨコタニ",32,15.8,131,2.6,665,"1993年6月6日までの地点名「市房山」","1998年1月31日までの地点名「市房」","",NA,NA
1088,86,"Chausutouge","a1","茶臼峠","チャウストウゲ",32,21.3,130,54.5,1060,"","","",NA,NA
1156,86,"Yakatayama","a1","屋形山","ヤカタヤマ",32,18.6,130,44.1,780,"","","",NA,NA
1158,86,"Gokanoshiyou","a1","五家荘","ゴカノシヨウ",32,29.4,130,54.3,580,"","","",NA,NA
1240,86,"Asootohime","a1","阿蘇乙姫","アソオトヒメ",32,56.4,131,2.4,497,"","","",NA,NA
1368,86,"Itsuki","a1","五木","イツキ",32,23.7,130,49.6,310,"","","",NA,NA
1435,86,"Yamae","a1","山江","ヤマエ",32,18.1,130,44.8,218,"","","",NA,NA
1580,86,"Uto","a1","宇土","ウト",32,42,130,39.4,6,"","","",NA,NA
1581,86,"Isshouchi","a1","一勝地","イッショウチ",32,14.7,130,38.7,120,"","","",NA,NA
847,86,"Ikusayama","a1","戦山","イクサヤマ",32,7.6,130,43.3,850,"","","",NA,NA
1613,86,"Yamato","a1","山都","ヤマト",32,42.7,130,57.5,574,"","","",NA,NA
1660,86,"Minamiaso","a1","南阿蘇","ミナミアソ",32,49.9,131,0.8,393,"","","",NA,NA
852,87,"Takachiho","a1","高千穂","タカチホ",32,42.7,131,17.4,350,"","","",NA,NA
853,87,"Onako","a1","大中尾","オナコ",32,33.9,131,21,380,"","","",NA,NA
854,87,"Nakagoya","a1","中小屋","ナカゴヤ",32,33.9,131,23.8,820,"","","",NA,NA
47822,87,"Nobeoka","s1","延岡","ノベオカ",32,34.9,131,39.4,19.2,"","","",NA,NA
856,87,"Inohara","a1","猪原","イノハラ",32,25,131,22.1,520,"","","",NA,NA
857,87,"Hyuuga","a1","日向","ヒュウガ",32,24.5,131,36,20,"","","",NA,NA
858,87,"Yabitsudake","a1","矢櫃岳","ヤビツダケ",32,18.8,131,23.7,964,"","","",NA,NA
859,87,"Takanabe","a1","高鍋","タカナベ",32,7.4,131,31.6,4,"","","",NA,NA
860,87,"Kakutou","a1","加久藤","カクトウ",32,2.8,130,48.6,228,"","","",NA,NA
861,87,"Saito","a1","西都","サイト",32,3.8,131,24.8,8,"","","",NA,NA
862,87,"Ebino","a1","えびの","エビノ",31,56.7,130,50.4,1150,"","","",NA,NA
863,87,"Kobayashi","a1","小林","コバヤシ",32,0,130,57.2,276,"","","",NA,NA
864,87,"Nojiri","a1","野尻","ノジリ",31,57.4,131,9.4,182,"2010年3月1日までの地点名「池の尾」","","",NA,NA
865,87,"Kunitomi","a1","国富","クニトミ",32,0.4,131,17.8,66,"2004年5月25日までの地点名「本庄」","","",NA,NA
47830,87,"Miyazaki","s1","宮崎","ミヤザキ",31,56.3,131,24.8,9.2,"","","",NA,NA
867,87,"Kirishimamiike","a1","霧島御池","キリシマミイケ",31,51.1,130,56.9,500,"","","",NA,NA
868,87,"Aoshima","a1","青島","アオシマ",31,48.2,131,27.6,8,"","","",NA,NA
47829,87,"Miyakonojiyou","s1","都城","ミヤコノジヨウ",31,43.8,131,4.9,153.8,"","","",NA,NA
870,87,"Wanitsukayama","a1","鰐塚山","ワニツカヤマ",31,46.1,131,16,1082,"","","",NA,NA
47835,87,"Aburatsu","s1","油津","アブラツ",31,34.7,131,24.4,2.9,"","","",NA,NA
872,87,"Kushima","a1","串間","クシマ",31,27.9,131,13.2,20,"","","",NA,NA
1135,87,"Furue","a1","古江","フルエ",32,42.7,131,49.2,14,"","","",NA,NA
1164,87,"Fukase","a1","深瀬","フカセ",31,38.2,131,15,130,"","","",NA,NA
1275,87,"Mitate","a1","見立","ミタテ",32,47,131,26.9,530,"","","",NA,NA
1343,87,"Morotsuka","a1","諸塚","モロツカ",32,31,131,20.1,150,"","","",NA,NA
1345,87,"Nishimera","a1","西米良","ニシメラ",32,13.8,131,9.1,250,"","","",NA,NA
1348,87,"Kuraoka","a1","鞍岡","クラオカ",32,38.6,131,9.4,590,"","","",NA,NA
1353,87,"Mikado","a1","神門","ミカド",32,23.1,131,19.9,250,"","","",NA,NA
1432,87,"Kitakata","a1","北方","キタカタ",32,33.7,131,31.5,30,"","","",NA,NA
1433,87,"Kamishiiba","a1","上椎葉","カミシイバ",32,27.9,131,9.4,420,"","","",NA,NA
1481,87,"Akae","a1","赤江","アカエ",31,52.6,131,26.9,6,"","","",NA,NA
1608,87,"Tsuno","a1","都農","ツノ",32,17,131,32.5,61,"","","",NA,NA
1609,87,"Hinokage","a1","日之影","ヒノカゲ",32,40.9,131,24.4,262,"","","",NA,NA
1623,87,"Takaharu","a1","高原","タカハル",31,55.7,131,0.4,211,"","","",NA,NA
1624,87,"Yamada","a1","山田","ヤマダ",31,48.8,131,2.3,165,"","","",NA,NA
1636,87,"Shiiba","a1","椎葉","シイバ",32,28.5,131,6.2,517,"","","",NA,NA
47823,88,"Akune","s1","阿久根","アクネ",32,1.6,130,12,40.1,"","","",NA,NA
874,88,"Koharuno","a1","古原野","コハルノ",32,5,130,30.8,540,"","","",NA,NA
875,88,"Ookuchi","a1","大口","オオクチ",32,2.8,130,37.6,175,"","","",NA,NA
876,88,"Uonogoe","a1","魚野越","ウオノゴエ",32,1.7,130,42.7,460,"","","",NA,NA
877,88,"Shibisan","a1","紫尾山","シビサン",31,58.8,130,22,1060,"","","",NA,NA
878,88,"Satsumakashiwabaru","a1","さつま柏原","サツマカシワバル",31,55,130,27.3,59,"2005年12月2日までの地点名「宮之城」","","",NA,NA
879,88,"Nakakoshiki","a1","中甑","ナカコシキ",31,50.1,129,52,10,"","","",NA,NA
880,88,"Sendai","a1","川内","センダイ",31,50,130,18.9,5,"","","",NA,NA
881,88,"Mizobe","a1","溝辺","ミゾベ",31,48.2,130,43.1,272,"","","",NA,NA
882,88,"Yaeyama","a1","八重山","ヤエヤマ",31,44.8,130,26.3,533,"2010年3月10日までの地点名「入来峠」","","",NA,NA
883,88,"Higashiichiki","a1","東市来","ヒガシイチキ",31,40.1,130,19.7,40,"","","",NA,NA
884,88,"Gongengao","a1","権現ケ尾","ゴンゲンガオ",31,30.5,130,27.8,397,"","","",NA,NA
47827,88,"Kagoshima","s1","鹿児島","カゴシマ",31,33.3,130,32.8,3.9,"","","",NA,NA
886,88,"Takatouge","a1","高峠","タカトウゲ",31,30.7,130,44.7,520,"","","",NA,NA
887,88,"Kaseda","a1","加世田","カセダ",31,24.9,130,19.5,9,"","","",NA,NA
888,88,"Yoshigabeppu","a1","吉ケ別府","ヨシガベップ",31,27.7,130,51.6,100,"","","",NA,NA
890,88,"Kiire","a1","喜入","キイレ",31,23.2,130,32.4,4,"","","",NA,NA
891,88,"Kimotsukigawa","a1","肝属川","キモツキガワ",31,21,130,56.9,8,"","","",NA,NA
47831,88,"Makurazaki","s1","枕崎","マクラザキ",31,16.3,130,17.5,29.5,"","","",NA,NA
893,88,"Ibusuki","a1","指宿","イブスキ",31,15,130,38.2,5,"","","",NA,NA
894,88,"Hoyoshidake","a1","甫与志岳","ホヨシダケ",31,15.3,130,57.3,550,"","","",NA,NA
895,88,"Uchinoura","a1","内之浦","ウチノウラ",31,16.6,131,3.3,8,"","","",NA,NA
47837,88,"Tanegashima","s1","種子島","タネガシマ",30,43.2,130,58.9,24.9,"","","",NA,NA
897,88,"Nakatane","a1","中種子","ナカタネ",30,36.3,130,59.5,234,"","","",NA,NA
898,88,"Kaminaka","a1","上中","カミナカ",30,24.4,130,54.1,150,"","","",NA,NA
899,88,"Onoaida","a1","尾之間","オノアイダ",30,14.1,130,33.3,60,"","","",NA,NA
47909,88,"Naze","s1","名瀬","ナゼ",28,22.7,129,29.7,2.8,"","","",NA,NA
47836,88,"Yakushima","s1","屋久島","ヤクシマ",30,23.1,130,39.5,37.3,"","","",NA,NA
47942,88,"Okinoerabu","s1","沖永良部","オキノエラブ",27,25.9,128,42.3,26.8,"","","",NA,NA
934,88,"Izumi","a1","出水","イズミ",32,5.6,130,21.1,11,"","","",NA,NA
935,88,"Makinohara","a1","牧之原","マキノハラ",31,39.7,130,50.6,387,"","","",NA,NA
936,88,"Shibushi","a1","志布志","シブシ",31,28.7,131,5.7,70,"","","",NA,NA
937,88,"Kanoya","a1","鹿屋","カノヤ",31,23.5,130,51.8,80,"","","",NA,NA
980,88,"Koniya","a1","古仁屋","コニヤ",28,8.6,129,18.9,2,"","","",NA,NA
1104,88,"Yadomedake","a1","矢止岳","ヤドメダケ",31,51.2,130,33.5,500,"","","",NA,NA
1136,88,"Tashiro","a1","田代","タシロ",31,11.9,130,50.6,182,"","","",NA,NA
1139,88,"Isen","a1","伊仙","イセン",27,40.6,128,58.4,44,"","","",NA,NA
1146,88,"Kihoku","a1","輝北","キホク",31,35.3,130,51.3,360,"","","",NA,NA
1149,88,"Oosumi","a1","大隅","オオスミ",31,34.8,131,0.3,170,"","","",NA,NA
1161,88,"Sata","a1","佐多","サタ",31,5.6,130,41.4,27,"","","",NA,NA
1181,88,"Kimotsukimaeda","a1","肝付前田","キモツキマエダ",31,20.4,130,56.3,31,"2005年7月6日までの地点名「高山」","","",NA,NA
1277,88,"Yoronjima","a1","与論島","ヨロンジマ",27,2.6,128,24.1,14,"","","",NA,NA
1296,88,"Kikaijima","a1","喜界島","キカイジマ",28,19.2,129,55.6,5,"","","",NA,NA
1520,88,"Kasari","a1","笠利","カサリ",28,25.8,129,42.7,4,"","","",NA,NA
1540,88,"Nakanoshima","a1","中之島","ナカノシマ",29,50.4,129,52,220,"","","",NA,NA
1542,88,"Amagi","a1","天城","アマギ",27,50.1,128,52.8,2,"","","",NA,NA
1625,88,"Kirishimamakizono","a1","霧島牧園","キリシママキゾノ",31,53.1,130,49.2,527,"","","",NA,NA
1647,88,"Takarajima","a1","宝島","タカラジマ",29,9.1,129,12.1,33,"","","",NA,NA
1654,88,"Suwanosejima","a1","諏訪之瀬島","スワノセジマ",29,36.6,129,42.3,111,"","","",NA,NA
1655,88,"Kodakarajima","a1","小宝島","コダカラジマ",29,13.5,129,19.7,10,"","","",NA,NA
1658,88,"Tairajima","a1","平島","タイラジマ",29,41,129,31.7,97,"","","",NA,NA
901,91,"Oku","a1","奥","オク",26,50.1,128,16.3,232,"","","",NA,NA
902,91,"Yonahadake","a1","与那覇岳","ヨナハダケ",26,43.6,128,12.9,375,"","","",NA,NA
903,91,"Gogayama","a1","呉我山","ゴガヤマ",26,39.9,127,58.2,86,"","","",NA,NA
47940,91,"Nago","s1","名護","ナゴ",26,35.6,127,57.9,6.1,"","","",NA,NA
905,91,"Nakama","a1","名嘉真","ナカマ",26,30.8,127,54.8,75,"","","",NA,NA
906,91,"Yomitan","a1","読谷","ヨミタン",26,24.3,127,44.5,99,"","","",NA,NA
907,91,"Goya","a1","胡屋","ゴヤ",26,19.6,127,48.3,86,"","","",NA,NA
47936,91,"Naha","s1","那覇","ナハ",26,12.4,127,41.2,28.1,"","","",NA,NA
